date,value
1971-08-04,314.32675501699333
1971-08-05,311.9284344442059
1971-08-06,313.5904431078288
1971-08-09,312.02746851725817
1971-08-10,308.7912393109822
1971-08-11,308.661001911912
1971-08-12,309.06855641986425
1971-08-13,307.384296773166
1971-08-16,302.59097823783395
1971-08-17,297.377596560067
1971-08-18,301.1323020641063
1971-08-19,302.5556803739088
1971-08-20,302.9027913635372
1971-08-23,304.62601992790934
1971-08-24,306.11044171319145
1971-08-25,304.3038158728457
1971-08-26,303.0353037553199
1971-08-27,301.8262450981136
1971-08-30,299.71867994756326
1971-08-31,299.3470673751807
1971-09-01,297.7175683985843
1971-09-02,297.88463101695135
1971-09-03,297.0931401888414
1971-09-06,294.3838870891342
1971-09-07,294.2508199699016
1971-09-08,292.01976495731225
1971-09-09,286.8504080921012
1971-09-10,283.5381592051615
1971-09-13,282.62364526386204
1971-09-14,281.5288946860948
1971-09-15,281.4536035906161
1971-09-16,280.5383005815782
1971-09-17,280.0427567358241
1971-09-20,276.42612606273974
1971-09-21,273.8287981113231
1971-09-22,273.452003935845
1971-09-23,276.37764357545325
1971-09-24,277.3824088038119
1971-09-27,283.25278978215186
1971-09-28,284.1387980614616
1971-09-29,286.46710400895586
1971-09-30,288.4956700958346
1971-10-01,291.6067295530865
1971-10-04,286.9041126786366
1971-10-05,283.52267597552054
1971-10-06,282.24477419286603
1971-10-07,282.0490083405165
1971-10-08,283.35695336463573
1971-10-11,281.6572700107719
1971-10-12,285.4325373806413
1971-10-13,284.93622641360395
1971-10-14,282.3933137564412
1971-10-15,281.4749547568903
1971-10-18,279.2919171006725
1971-10-19,276.08446745026595
1971-10-20,274.2612270099999
1971-10-21,275.32879762457577
1971-10-22,273.6253375589654
1971-10-25,272.282867758865
1971-10-26,269.37304155018563
1971-10-27,265.4978650283609
1971-10-28,263.8520102203382
1971-10-29,266.30570145631657
1971-11-01,263.45334501189205
1971-11-02,257.0415210800056
1971-11-03,259.01269650818097
1971-11-04,258.81247471963815
1971-11-05,255.7760470383361
1971-11-08,257.0237065658892
1971-11-09,260.625893994544
1971-11-10,262.6595389537746
1971-11-11,266.5656471484497
1971-11-12,263.1052841358193
1971-11-15,259.88541112464964
1971-11-16,258.47681389972
1971-11-18,261.78052264486246
1971-11-19,259.1027483490693
1971-11-22,258.3581664779845
1971-11-23,260.6962300678589
1971-11-24,260.737610420913
1971-11-25,262.7744382383554
1971-11-26,266.5657491954682
1971-11-29,272.4752900977051
1971-11-30,270.7641477331868
1971-12-01,275.28456682362696
1971-12-02,278.71712533611594
1971-12-03,275.61407179091395
1971-12-06,271.0571898211444
1971-12-07,269.40497212743844
1971-12-08,274.9581534456896
1971-12-09,276.27363046441576
1971-12-10,277.6500902766524
1971-12-13,279.32989212168195
1971-12-14,278.4047555189905
1971-12-15,276.5096885477733
1971-12-16,279.46293124235194
1971-12-17,279.08294325269674
1971-12-20,285.37220045334067
1971-12-21,287.72182053759127
1971-12-22,286.797096668374
1971-12-23,286.84262001603406
1971-12-27,287.07015732821094
1971-12-28,284.5672254756517
1971-12-29,286.615107274892
1971-12-30,287.87455814057773
1971-12-31,287.4953006144582
1972-01-03,286.134174614768
1972-01-04,294.48863977200887
1972-01-05,293.6746209397858
1972-01-06,293.28557232641964
1972-01-07,289.676842834062
1972-01-10,286.8570222274045
1972-01-11,288.04678666542605
1972-01-12,289.78376319148947
1972-01-13,289.57630400963615
1972-01-14,289.855063605934
1972-01-17,290.7418048778917
1972-01-18,295.7631056568803
1972-01-19,297.5628794399179
1972-01-20,298.0859963598256
1972-01-21,301.2853818100511
1972-01-24,301.3832735614343
1972-01-25,301.6636938838349
1972-01-26,303.2218989789618
1972-01-27,303.2592000849726
1972-01-28,304.6962572550188
1972-01-31,306.6814585143886
1972-02-01,307.08442711281737
1972-02-02,309.86185428704584
1972-02-03,310.50885775880016
1972-02-04,308.7201743717513
1972-02-07,310.2198374289338
1972-02-08,308.61340178580537
1972-02-09,309.7479001298898
1972-02-10,312.83230517972777
1972-02-11,316.2830614224091
1972-02-14,319.18618966078543
1972-02-15,319.7130409401758
1972-02-16,323.95831920739164
1972-02-17,318.75533805474714
1972-02-18,321.72114838040045
1972-02-21,322.30952926946026
1972-02-22,319.17792102609246
1972-02-23,320.62003079749417
1972-02-24,324.624521997987
1972-02-25,326.9217586000118
1972-02-28,327.9992409163338
1972-02-29,332.0060924769348
1972-03-01,330.521171202947
1972-03-02,322.1996144022366
1972-03-03,325.71885939411777
1972-03-06,322.76732083985786
1972-03-07,316.212461331479
1972-03-08,314.968922922392
1972-03-09,320.8709649298009
1972-03-10,319.9331031630487
1972-03-13,317.7120962894585
1972-03-14,321.7836796033864
1972-03-15,326.8339480618912
1972-03-16,328.4019864165985
1972-03-17,327.8311772069699
1972-03-20,331.17243489504284
1972-03-21,333.2306545805369
1972-03-22,329.1750502017932
1972-03-23,333.9241597599335
1972-03-24,335.4941945067538
1972-03-27,334.4344819343326
1972-03-28,337.47311483904343
1972-03-29,340.3901254718601
1972-03-30,342.9407163042332
1972-04-04,343.8396432888891
1972-04-05,338.9856840866884
1972-04-06,335.8444205360467
1972-04-07,334.6001472652771
1972-04-10,339.96797130546537
1972-04-11,338.11155661054823
1972-04-12,341.9500916488888
1972-04-13,344.9320824968356
1972-04-14,342.5855337583398
1972-04-17,341.89251512655875
1972-04-18,335.2560277857183
1972-04-19,339.03527319786355
1972-04-20,338.8931213092726
1972-04-21,338.5670480661206
1972-04-24,334.9919208265008
1972-04-25,328.96354739652503
1972-04-26,330.5982466776041
1972-04-27,335.7288161718735
1972-04-28,336.4447630167194
1972-05-02,334.21660571468107
1972-05-03,339.2267991517889
1972-05-04,343.19519160336284
1972-05-05,343.66694096191594
1972-05-08,342.8500500975894
1972-05-09,346.881709313233
1972-05-10,349.74805117300014
1972-05-11,353.2290063758341
1972-05-12,354.4820213651887
1972-05-15,358.4740742364229
1972-05-16,357.3513044262945
1972-05-17,360.2820830274172
1972-05-18,353.32347804267
1972-05-19,353.0597580544456
1972-05-23,354.5164121513735
1972-05-24,353.20807996719634
1972-05-25,348.1503868507604
1972-05-26,348.31614933247346
1972-05-29,346.084430587544
1972-05-30,346.0040396648632
1972-05-31,345.9236237208246
1972-06-02,347.31912354502833
1972-06-05,350.4371027498063
1972-06-06,351.40290060274765
1972-06-07,353.5993327844501
1972-06-08,350.8125597887836
1972-06-09,350.3634331617065
1972-06-12,346.46779115825206
1972-06-13,344.4176950343369
1972-06-14,341.5668321225479
1972-06-15,347.02663707479195
1972-06-16,347.62348578955783
1972-06-19,349.8215761881164
1972-06-20,346.1077231483254
1972-06-21,343.1936936071147
