date,value
1969-05-01,47.5758287701533
1969-05-02,47.80667554762284
1969-05-05,47.98241687700777
1969-05-06,48.21336487834802
1969-05-07,48.13171080769193
1969-05-08,48.3351403091189
1969-05-09,48.31786875696816
1969-05-12,48.24999402226938
1969-05-13,48.46270626639118
1969-05-14,48.84569501495906
1969-05-15,48.70883892217181
1969-05-16,48.75602132543045
1969-05-19,48.31537548814464
1969-05-20,47.89303570446166
1969-05-21,48.096647840444135
1969-05-22,48.16218985507259
1969-05-23,48.16328516088563
1969-05-26,48.06307386088205
1969-05-27,47.70492734060632
1969-05-28,47.56778729428648
1969-05-29,47.665548304729285
1969-06-02,47.4319498983769
1969-06-03,47.295050404147
1969-06-04,47.282542058594245
1969-06-05,47.36681949966636
1969-06-06,47.077748588609936
1969-06-09,46.6595201445578
1969-06-10,46.3057376654706
1969-06-11,45.67980594613882
1969-06-12,45.32119685700876
1969-06-13,45.50675720830616
1969-06-16,45.36023025674989
1969-06-17,45.1952112682224
1969-06-18,45.13627622972378
1969-06-19,44.87889391654437
1969-06-20,44.621446210070594
1969-06-23,44.42394143438872
1969-06-24,44.932696598599726
1969-06-25,44.79519989631935
1969-06-26,44.91163307918902
1969-06-27,44.95420592667402
1969-06-30,45.13534884519933
1969-07-01,45.312196691417626
1969-07-02,45.71546535260202
1969-07-03,46.03104769148284
1969-07-07,45.76907102476802
1969-07-08,45.12804212060064
1969-07-09,44.7872964380815
1969-07-10,44.09973758553266
1969-07-11,44.28585279168567
1969-07-14,43.72752493848811
1969-07-15,43.58990042629896
1969-07-16,44.030419200017285
1969-07-17,44.304515591698056
1969-07-18,43.93557960564729
1969-07-22,43.27965924995801
1969-07-23,43.10023599880529
1969-07-24,42.95778974414736
1969-07-25,42.62088152754665
1969-07-28,41.76999183577371
1969-07-29,41.43747101245575
1969-07-30,41.65130683587011
1969-07-31,42.536771295910114
1969-08-01,43.30207263639373
1969-08-04,43.08543540428851
1969-08-05,43.28574479298683
1969-08-06,43.52780670251571
1969-08-07,43.56601347242432
1969-08-08,43.54860975342643
1969-08-11,43.28550083252187
1969-08-12,42.95277441216749
1969-08-13,42.9909222726722
1969-08-14,43.29342482528875
1969-08-15,43.60528496515767
1969-08-18,43.87547508735285
1969-08-19,44.11325964952641
1969-08-20,44.119102165396654
1969-08-21,44.254884392586256
1969-08-22,44.5253001597274
1969-08-25,44.07164811421891
1969-08-26,43.78500626948138
1969-08-27,43.87902295364348
1969-08-28,44.070586129438674
1969-08-29,44.36437625113858
1969-09-02,44.384178360739575
1969-09-03,44.129895519588295
1969-09-04,43.77332326043245
1969-09-05,43.51889031819575
1969-09-08,43.08778304693968
1969-09-09,43.409552075796846
1969-09-10,44.14513910876674
1969-09-11,43.81158059675032
1969-09-12,43.77552400915393
1969-09-15,44.12545626352588
1969-09-16,44.168498845350165
1969-09-17,44.08595951635871
1969-09-18,44.156923419840616
1969-09-19,44.29770094619439
1969-09-22,44.50831617247874
1969-09-23,44.514202892954415
1969-09-24,44.45957879230332
1969-09-25,44.12560941471525
1969-09-26,43.847428287013166
1969-09-29,43.50397558054104
1969-09-30,43.37466692159834
1969-10-01,43.10037616663151
1969-10-02,43.440943453762536
1969-10-03,43.422846310483855
1969-10-06,43.5165701490492
1969-10-07,43.38663009004565
1969-10-08,43.19607020898441
1969-10-09,43.369043196474365
1969-10-10,43.62130719493358
1969-10-13,44.08810376069
1969-10-14,44.62961243138325
1969-10-15,44.644279536836095
1969-10-16,44.95278333096312
1969-10-17,44.906849194197534
1969-10-20,45.00552229811003
1969-10-21,45.35616757869814
1969-10-22,45.65557005953457
1969-10-23,45.48835702057183
1969-10-24,45.80184714123408
1969-10-27,45.73730564103369
1969-10-28,45.59805386804578
1969-10-29,45.20663477695051
1969-10-30,45.26807870226776
1969-10-31,45.36222780578586
1969-11-03,45.38276728041596
1969-11-04,45.4173253919295
1969-11-05,45.62476088805593
1969-11-06,45.64534418149125
1969-11-07,45.92764669566625
1969-11-10,45.96697440081152
1969-11-11,45.852044338188215
1969-11-12,45.77448457908876
1969-11-13,45.561293777128085
1969-11-14,45.404163288935806
1969-11-17,45.10198624162722
1969-11-18,45.09911833026569
1969-11-19,44.87634725115869
1969-11-20,44.41953625887517
1969-11-21,44.14979628420025
1969-11-24,43.65061675760268
1969-11-25,43.516454414068114
1969-11-26,43.6772268161517
1969-11-28,43.93638814907275
1969-12-01,43.66583257304276
1969-12-02,43.40457168712045
1969-12-03,42.94179511065974
1969-12-04,43.08799683952625
1969-12-05,42.990568039171954
1969-12-08,42.57910156025843
1969-12-09,42.44876794636483
1969-12-10,42.42152968242154
1969-12-11,42.44585371050269
