date,value
1965-01-05,812.6284762128355
1965-01-06,816.851133664857
1965-01-07,823.6675344347753
1965-01-08,831.7022223253905
1965-01-12,833.2413307897932
1965-01-13,828.9728769180788
1965-01-14,834.2123889286763
1965-01-18,822.8569653606992
1965-01-19,822.1624795317555
1965-01-20,821.3900677101452
1965-01-21,822.5855522461571
1965-01-22,817.1694641594244
1965-01-25,809.496933011032
1965-01-26,808.5850377371688
1965-01-27,815.3386307991651
1965-01-28,808.3737219053136
1965-01-29,805.3474870139985
1965-02-01,805.8797028734934
1965-02-02,803.4028611746896
1965-02-03,809.5915063835133
1965-02-04,818.5661501006145
1965-02-05,820.0295064276447
1965-02-08,817.1769608525213
1965-02-09,812.6415905318815
1965-02-10,810.8186306684956
1965-02-12,817.0488512861857
1965-02-15,811.7374425173789
1965-02-16,810.2899631769084
1965-02-17,804.0063737142119
1965-02-18,806.9900393238861
1965-02-19,804.5196915256315
1965-02-22,796.5399749376321
1965-02-23,795.9072012093256
1965-02-24,793.1531462788396
1965-02-25,791.7644420255895
1965-02-26,789.5615209621876
1965-03-01,785.4371756979559
1965-03-02,783.0366325235073
1965-03-03,786.6398322733512
1965-03-04,790.1990256853645
1965-03-05,788.1561775326924
1965-03-08,776.1609734302776
1965-03-09,768.1434858821486
1965-03-10,764.9862114261742
1965-03-11,759.467021024681
1965-03-12,766.9512472337528
1965-03-15,775.3519372618521
1965-03-16,770.770936590027
1965-03-17,767.3954587765392
1965-03-18,772.054316909892
1965-03-19,767.7700371751164
1965-03-23,762.6479758025765
1965-03-24,755.7927156731713
1965-03-25,755.9644480626116
1965-03-26,759.8481061555992
1965-03-29,777.0148496775366
1965-03-30,745.1505631908444
1965-03-31,740.7101749850998
1965-04-01,737.471281871878
1965-04-02,738.2737859307487
1965-04-05,735.733106122471
1965-04-06,755.4816700467082
1965-04-07,759.2994157054704
1965-04-08,774.6090510871068
1965-04-09,773.1018238645925
1965-04-12,761.7560126088491
1965-04-13,753.0128054760573
1965-04-14,748.4660988317225
1965-04-15,761.4036909858149
1965-04-16,752.7006518808728
1965-04-19,744.9381449023381
1965-04-20,741.8417656635389
1965-04-21,734.5786694716753
1965-04-22,750.9319387089658
1965-04-23,743.707047400245
1965-04-26,751.0307420000411
1965-04-27,755.0355960718908
1965-04-28,768.9706474823313
1965-04-30,772.7969670029942
1965-05-06,764.3338977754188
1965-05-07,763.9162092102135
1965-05-10,763.9912090383666
1965-05-11,765.0522088204441
1965-05-12,760.8078502370957
1965-05-13,762.7365708226495
1965-05-14,756.7204888107444
1965-05-17,755.9123413258559
1965-05-18,754.9195546373951
1965-05-19,750.8263931018926
1965-05-20,751.2736967749213
1965-05-21,752.3927768870896
1965-05-24,746.5841177706262
1965-05-25,740.9441779258058
1965-05-26,736.3758533589144
1965-05-27,725.5516565083188
1965-05-28,712.8575667170429
1965-05-31,722.9556461789681
1965-06-01,720.6346998606009
1965-06-02,738.2047102866096
1965-06-03,746.3155158086211
1965-06-04,739.3528097517795
1965-06-07,735.5417069041289
1965-06-08,732.3296854237562
1965-06-09,727.1553082603502
